Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
1073124,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT21A,1,f = r*q,2006-02-21 10:07:21.0,2006-02-21 10:07:29.0,2006-02-21 10:07:29.0,2006-02-21 10:07:29.0,8.0,8.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",16
1073125,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT21A,1,f/r = r*q/r,2006-02-21 10:07:29.0,2006-02-21 10:07:31.0,2006-02-21 10:07:31.0,2006-02-21 10:07:37.0,8.0,8.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],7
1073126,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT19A,1,s*v+r = y,2006-02-21 10:07:40.0,2006-02-21 10:07:48.0,2006-02-21 10:07:48.0,2006-02-21 10:07:48.0,8.0,8.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",12
1073127,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT19A,1,s*v+r-r = y-r,2006-02-21 10:07:48.0,2006-02-21 10:07:52.0,2006-02-21 10:07:52.0,2006-02-21 10:07:54.0,6.0,6.0,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",6
1073128,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT19A,1,s*v = y-r,2006-02-21 10:07:54.0,2006-02-21 10:07:59.0,2006-02-21 10:08:07.0,2006-02-21 10:08:07.0,13.0,,13.0,0,1,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",17
1073129,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT19A,1,s*v/s = (y-r)/s,2006-02-21 10:08:07.0,2006-02-21 10:08:11.0,2006-02-21 10:08:11.0,2006-02-21 10:08:18.0,11.0,11.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],8
1073130,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT37A,1,z/y = -u,2006-02-21 10:08:22.0,2006-02-21 10:08:27.0,2006-02-21 10:08:27.0,2006-02-21 10:08:27.0,5.0,5.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",6
1073131,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT37A,1,z/y*y = -u*y,2006-02-21 10:08:27.0,2006-02-21 10:08:31.0,2006-02-21 10:08:31.0,2006-02-21 10:08:36.0,9.0,9.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],9
1073132,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT37A,1,z = -u*y,2006-02-21 10:08:36.0,2006-02-21 10:08:44.0,2006-02-21 10:08:44.0,2006-02-21 10:08:44.0,8.0,8.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",18
1073133,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT37A,1,z/(-u) = -u*y/(-u),2006-02-21 10:08:44.0,2006-02-21 10:08:47.0,2006-02-21 10:08:47.0,2006-02-21 10:08:51.0,7.0,7.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],10
1073134,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT35A,1,-3/c = x,2006-02-21 10:08:56.0,2006-02-21 10:09:03.0,2006-02-21 10:09:03.0,2006-02-21 10:09:03.0,7.0,7.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",7
1073135,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT35A,1,-3/c*c = x*c,2006-02-21 10:09:03.0,2006-02-21 10:09:06.0,2006-02-21 10:09:06.0,2006-02-21 10:09:12.0,9.0,9.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],11
1073136,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT35A,1,-3 = x*c,2006-02-21 10:09:12.0,2006-02-21 10:10:19.0,2006-02-21 10:10:19.0,2006-02-21 10:10:19.0,67.0,67.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",19
1073137,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT35A,1,-3/x = x*c/x,2006-02-21 10:10:19.0,2006-02-21 10:10:21.0,2006-02-21 10:10:21.0,2006-02-21 10:10:24.0,5.0,5.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],12
1073138,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT27A,1,6r+g = 90,2006-02-21 10:10:27.0,2006-02-21 10:10:32.0,2006-02-21 10:10:32.0,2006-02-21 10:10:32.0,5.0,5.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",13
1073139,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT27A,1,6r+g-g = 90-g,2006-02-21 10:10:32.0,2006-02-21 10:10:35.0,2006-02-21 10:10:35.0,2006-02-21 10:10:38.0,6.0,6.0,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",7
1073140,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT27A,1,6r = 90-g,2006-02-21 10:10:38.0,2006-02-21 10:10:43.0,2006-02-21 10:10:51.0,2006-02-21 10:10:51.0,13.0,,13.0,0,1,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",20
1073141,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT27A,1,6r/6 = (90-g)/6,2006-02-21 10:10:51.0,2006-02-21 10:11:00.0,2006-02-21 10:11:00.0,2006-02-21 10:11:02.0,11.0,11.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],13
1073142,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,s/d+c = f,2006-02-21 10:11:05.0,2006-02-21 10:11:11.0,2006-02-21 10:11:11.0,2006-02-21 10:11:11.0,6.0,6.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",14
1073143,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,s/d+c-c = f-c,2006-02-21 10:11:11.0,2006-02-21 10:11:15.0,2006-02-21 10:11:15.0,2006-02-21 10:11:17.0,6.0,6.0,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",8
1073144,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,s/d = f-c,2006-02-21 10:11:17.0,2006-02-21 10:11:26.0,2006-02-21 10:11:34.0,2006-02-21 10:11:34.0,17.0,,17.0,0,1,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",8
1073145,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,s/d*d = (f-c)*d,2006-02-21 10:11:34.0,2006-02-21 10:11:36.0,2006-02-21 10:11:36.0,2006-02-21 10:12:03.0,29.0,29.0,,1,3,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],14
1073146,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,s = (f-c)*d,2006-02-21 10:12:03.0,2006-02-21 10:12:15.0,2006-02-21 10:12:48.0,2006-02-21 10:12:48.0,45.0,,45.0,0,4,0,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",8
1073147,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,FinalAnswer,2006-02-21 10:12:48.0,2006-02-21 10:12:55.0,2006-02-21 10:12:55.0,2006-02-21 10:17:28.0,18.0,18.0,,1,0,0,2,distribute-sp~~factor-sp,5~~1
1073148,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,s = f*d-d*c,2006-02-21 10:12:55.0,2006-02-21 10:13:09.0,2006-02-21 10:16:18.0,2006-02-21 10:16:38.0,211.0,,211.0,0,4,0,2,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],1
1073149,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,di-expr,2006-02-21 10:16:18.0,2006-02-21 10:16:22.0,2006-02-21 10:16:22.0,2006-02-21 10:16:38.0,12.0,12.0,,1,0,0,2,,
1073150,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,INNERd1,2006-02-21 10:16:38.0,2006-02-21 10:16:45.0,2006-02-21 10:16:45.0,2006-02-21 10:16:45.0,7.0,7.0,,1,0,0,1,,
1073151,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,INNERd2,2006-02-21 10:16:45.0,2006-02-21 10:16:46.0,2006-02-21 10:17:17.0,2006-02-21 10:17:17.0,32.0,,32.0,0,4,1,1,,
1073152,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,s = d*(f-c),2006-02-21 10:17:28.0,2006-02-21 10:17:40.0,2006-02-21 10:18:08.0,2006-02-21 10:18:08.0,40.0,,40.0,0,2,5,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",21
1073153,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT20A,1,s/(f-c) = d*(f-c)/(f-c),2006-02-21 10:18:08.0,2006-02-21 10:18:11.0,2006-02-21 10:18:11.0,2006-02-21 10:18:46.0,38.0,38.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],15
1073154,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT32A,1,-k/t = c,2006-02-21 10:20:35.0,2006-02-21 10:20:53.0,2006-02-21 10:20:53.0,2006-02-21 10:20:53.0,18.0,18.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",9
1073155,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT32A,1,-k/t*t = c*t,2006-02-21 10:20:53.0,2006-02-21 10:20:56.0,2006-02-21 10:20:56.0,2006-02-21 10:20:59.0,6.0,6.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],16
1073156,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT32A,1,-k = c*t,2006-02-21 10:20:59.0,2006-02-21 10:21:04.0,2006-02-21 10:21:04.0,2006-02-21 10:21:04.0,5.0,5.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",22
1073157,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT32A,1,-k/c = c*t/c,2006-02-21 10:21:04.0,2006-02-21 10:21:06.0,2006-02-21 10:21:06.0,2006-02-21 10:21:13.0,9.0,9.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],17
1073158,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,j/c+2 = a,2006-02-21 10:21:17.0,2006-02-21 10:21:21.0,2006-02-21 10:21:21.0,2006-02-21 10:21:21.0,4.0,4.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",15
1073159,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,j/c+2-2 = a-2,2006-02-21 10:21:21.0,2006-02-21 10:21:24.0,2006-02-21 10:21:24.0,2006-02-21 10:21:27.0,6.0,6.0,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",9
1073160,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,j/c = a-2,2006-02-21 10:21:27.0,2006-02-21 10:21:32.0,2006-02-21 10:21:39.0,2006-02-21 10:21:39.0,12.0,,12.0,0,1,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",10
1073161,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,j/c*c = (a-2)*c,2006-02-21 10:21:39.0,2006-02-21 10:21:41.0,2006-02-21 10:21:41.0,2006-02-21 10:21:56.0,17.0,17.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],18
1073162,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,j = (a-2)*c,2006-02-21 10:21:56.0,2006-02-21 10:22:18.0,2006-02-21 10:22:18.0,2006-02-21 10:22:18.0,22.0,22.0,,1,0,0,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",9
1073163,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,FinalAnswer,2006-02-21 10:22:18.0,2006-02-21 10:22:25.0,2006-02-21 10:22:25.0,2006-02-21 10:22:49.0,16.0,16.0,,1,0,0,2,distribute-sp~~factor-sp,6~~2
1073164,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,j = c*a-2c,2006-02-21 10:22:25.0,2006-02-21 10:22:34.0,2006-02-21 10:22:34.0,2006-02-21 10:22:34.0,9.0,9.0,,1,0,0,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],2
1073165,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,di-expr,2006-02-21 10:22:34.0,2006-02-21 10:22:36.0,2006-02-21 10:22:36.0,2006-02-21 10:22:36.0,2.0,2.0,,1,0,0,1,,
1073166,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,INNERc1,2006-02-21 10:22:36.0,2006-02-21 10:22:39.0,2006-02-21 10:22:39.0,2006-02-21 10:22:39.0,3.0,3.0,,1,0,0,1,,
1073167,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,INNERc2,2006-02-21 10:22:39.0,2006-02-21 10:22:40.0,2006-02-21 10:22:40.0,2006-02-21 10:22:40.0,1.0,1.0,,1,0,0,1,,
1073168,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,j = c*(a-2),2006-02-21 10:22:49.0,2006-02-21 10:23:00.0,2006-02-21 10:23:00.0,2006-02-21 10:23:00.0,11.0,11.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",23
1073169,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT28A,1,j/(a-2) = c*(a-2)/(a-2),2006-02-21 10:23:00.0,2006-02-21 10:23:03.0,2006-02-21 10:23:03.0,2006-02-21 10:23:13.0,13.0,13.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],19
1073170,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT34A,1,v/r = 8,2006-02-21 10:23:22.0,2006-02-21 10:23:36.0,2006-02-21 10:23:36.0,2006-02-21 10:23:36.0,14.0,14.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",11
1073171,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT34A,1,v/r*r = 8r,2006-02-21 10:23:36.0,2006-02-21 10:23:38.0,2006-02-21 10:23:38.0,2006-02-21 10:24:06.0,30.0,30.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],20
1073172,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT34A,1,v = 8r,2006-02-21 10:24:06.0,2006-02-21 10:24:31.0,2006-02-21 10:24:31.0,2006-02-21 10:24:31.0,25.0,25.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",6~~24
1073173,XGFd357i6u,"Unit ES_04, Section ES_04-14",LIT34A,1,v/8 = 8r/8,2006-02-21 10:24:31.0,2006-02-21 10:24:47.0,2006-02-21 10:24:47.0,2006-02-21 10:26:44.0,133.0,133.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],21
1073174,XGFd357i6u,"Unit ES_04, Section ES_04-15",LIT55,1,(y-3) = m*(x-7),2006-02-21 10:26:48.0,2006-02-21 10:36:10.0,2006-02-21 10:36:10.0,2006-02-21 10:43:35.0,811.0,811.0,,1,0,0,5,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Eliminate Parens; {[var expr]/[const expr] = [const expr], multiply; [var expr]*[const expr] = [const expr], divide}]",10~~25~~1
1073175,XGFd357i6u,"Unit ES_04, Section ES_04-15",LIT55,1,(y-3) = m*x+m*-7,2006-02-21 10:36:10.0,2006-02-21 10:36:17.0,,2006-02-21 10:39:54.0,196.0,,196.0,0,8,0,0,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",16
1073176,XGFd357i6u,"Unit ES_04, Section ES_04-15",LIT55,1,(y-3)/m = m*(x-7)/m,2006-02-21 10:43:35.0,2006-02-21 10:43:41.0,2006-02-21 10:43:41.0,2006-02-21 10:43:41.0,6.0,6.0,,1,0,0,1,,
1073177,XGFd357i6u,"Unit ES_04, Section ES_04-15",LIT55,1,(y-3)/m = x-7,2006-02-21 10:43:41.0,2006-02-21 10:43:46.0,2006-02-21 10:43:46.0,2006-02-21 10:43:46.0,5.0,5.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",17
1073186,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R1C1,,2006-02-28 10:12:03.0,2006-02-28 10:12:32.0,2006-02-28 10:12:32.0,,,,0,2,0,1,,
1073187,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R1C2,2006-02-28 10:12:32.0,2006-02-28 10:12:36.0,2006-02-28 10:12:36.0,2006-02-28 10:12:36.0,4.0,4.0,,1,0,0,1,,
1073188,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R2C2,2006-02-28 10:12:36.0,2006-02-28 10:12:45.0,2006-02-28 10:12:45.0,2006-02-28 10:12:45.0,9.0,9.0,,1,0,0,1,Identifying units,1
1073189,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R3C1,2006-02-28 10:12:45.0,2006-02-28 10:12:49.0,2006-02-28 10:12:49.0,2006-02-28 10:12:49.0,4.0,4.0,,1,0,0,1,Define Variable,1
1073190,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R3C2,2006-02-28 10:12:49.0,2006-02-28 10:13:47.0,2006-02-28 10:14:22.0,2006-02-28 10:14:22.0,93.0,,93.0,0,2,0,1,"Using simple numbers~~Write expression, positive slope~~Using large numbers",1~~1~~1
1073191,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R4C1,2006-02-28 10:14:22.0,2006-02-28 10:15:04.0,2006-02-28 10:15:04.0,2006-02-28 10:15:04.0,42.0,42.0,,1,0,0,1,Entering a given,1
1073192,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R5C2,2006-02-28 10:15:04.0,2006-02-28 10:15:12.0,2006-02-28 10:15:12.0,2006-02-28 10:15:12.0,8.0,8.0,,1,0,0,1,Entering a given,2
1073193,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R6C1,2006-02-28 10:15:12.0,2006-02-28 10:15:18.0,2006-02-28 10:15:18.0,2006-02-28 10:15:18.0,6.0,6.0,,1,0,0,1,Entering a given,3
1073194,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R7C2,2006-02-28 10:15:18.0,2006-02-28 10:15:26.0,2006-02-28 10:15:26.0,2006-02-28 10:15:26.0,8.0,8.0,,1,0,0,1,Entering a given,4
1073195,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R5C1,2006-02-28 10:20:21.0,2006-02-28 10:22:47.0,2006-02-28 10:23:41.0,2006-02-28 10:23:41.0,200.0,,200.0,0,13,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope",2~~2~~1
1073196,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,ValidEquations,2006-02-28 10:15:26.0,2006-02-28 10:20:05.0,2006-02-28 10:32:56.0,2006-02-28 10:38:33.0,1004.0,,1004.0,0,4,0,3,,
1073197,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,g*t*65 = x,2006-02-28 10:34:43.0,2006-02-28 10:34:55.0,,2006-02-28 10:34:55.0,12.0,,12.0,0,1,0,0,,
1073198,XGFd357i6u,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,45*23(5567+9) = x,2006-02-28 10:35:32.0,2006-02-28 10:35:46.0,2006-02-28 10:35:46.0,2006-02-28 10:35:46.0,14.0,14.0,,1,0,0,1,"[SkillRule: Select Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; Distribute subex}]",1
